cli_document,frequencia,monetario,ultima_compra,primeira_compra,tipo_cliente,uf,recencia,recomprou,tempo_ate_segunda_compra
CLI_F4FA49C9,1,174.71,2023-09-13,2023-09-13,NOVO,RS,475,0,
CLI_F4FB4F68,2,298.40999999999997,2024-10-11,2024-03-15,ANTIGO,RS,81,1,210.0
CLI_F4FDB660,1,139.93,2024-03-16,2024-03-16,ANTIGO,RN,290,0,
CLI_F4FF9036,1,169.79,2024-11-28,2024-11-28,NOVO,RJ,33,0,
CLI_F50093EE,1,208.82,2023-11-23,2023-11-23,NOVO,SP,404,0,
CLI_F501753E,1,84.63,2024-02-03,2024-02-03,NOVO,RJ,332,0,
CLI_F501B784,1,103.2,2023-10-09,2023-10-09,NOVO,RJ,449,0,
CLI_F502930A,1,158.9,2023-07-21,2023-07-21,ANTIGO,RJ,529,0,
CLI_F502DD16,5,1336.96,2024-08-23,2024-03-15,ANTIGO,RJ,130,1,53.0
CLI_F50403B9,1,288.95,2024-11-26,2024-11-26,NOVO,SP,35,0,
CLI_F50654AB,2,418.69000000000005,2023-10-19,2023-07-28,ANTIGO,SP,439,1,83.0
CLI_F507641D,6,1133.64,2024-12-11,2023-07-06,ANTIGO,RJ,20,1,207.0
CLI_F50A4D99,2,579.5,2024-02-15,2024-01-22,ANTIGO,SP,320,1,24.0
CLI_F50BBAAB,1,103.61,2024-11-30,2024-11-30,ANTIGO,SP,31,0,
CLI_F50D06DF,1,160.8,2023-10-28,2023-10-28,NOVO,RS,430,0,
CLI_F50FED3E,1,240.5,2024-03-08,2024-03-08,NOVO,SP,298,0,
CLI_F511E3B1,1,652.1,2024-11-29,2024-11-29,NOVO,MG,32,0,
CLI_F5139C94,1,231.97,2023-10-26,2023-10-26,NOVO,GO,432,0,
CLI_F51582C5,1,439.84,2024-06-15,2024-06-15,NOVO,SP,199,0,
CLI_F515927E,1,228.8,2024-01-24,2024-01-24,NOVO,RS,342,0,
CLI_F515C3D6,4,1485.9,2024-01-24,2023-08-04,NOVO,MS,342,1,59.0
CLI_F516CAA3,1,178.85,2023-07-10,2023-07-10,NOVO,SP,540,0,
CLI_F516DBC1,1,796.39,2023-11-24,2023-11-24,ANTIGO,RJ,403,0,
CLI_F5186BCC,1,448.79,2023-11-09,2023-11-09,NOVO,PA,418,0,
CLI_F51B0668,1,1067.48,2024-02-10,2024-02-10,NOVO,MS,325,0,
CLI_F51C1183,2,938.9300000000001,2024-06-14,2024-03-08,ANTIGO,SP,200,1,98.0
CLI_F51D937E,1,1335.03,2023-08-28,2023-08-28,NOVO,MG,491,0,
CLI_F51F985E,4,505.51,2024-11-19,2023-09-05,ANTIGO,RJ,42,1,192.0
CLI_F51FD12E,3,372.06,2024-08-13,2023-09-28,NOVO,MG,140,1,78.0
CLI_F5204422,2,828.53,2024-12-14,2024-11-29,NOVO,CE,17,1,15.0
CLI_F52120B3,1,186.07,2024-04-17,2024-04-17,NOVO,SP,258,0,
CLI_F5212514,1,122.2,2023-12-01,2023-12-01,NOVO,RS,396,0,
CLI_F5229919,1,101.1,2024-03-31,2024-03-31,NOVO,PR,275,0,
CLI_F5230E50,3,558.45,2024-11-29,2023-07-04,ANTIGO,MG,32,1,136.0
CLI_F524A82A,2,870.05,2023-11-17,2023-10-21,NOVO,SC,410,1,27.0
CLI_F525568B,3,703.3,2024-09-20,2023-08-17,ANTIGO,SP,102,1,79.0
CLI_F5259B15,1,226.4,2024-06-12,2024-06-12,NOVO,MG,202,0,
CLI_F526C49F,5,1410.15,2024-03-15,2023-09-03,ANTIGO,PR,291,1,83.0
CLI_F52A6821,3,1711.8700000000001,2024-12-03,2024-03-15,ANTIGO,RJ,28,1,198.0
CLI_F52A6855,1,151.55,2024-07-02,2024-07-02,NOVO,MG,182,0,
CLI_F52A7FA9,1,107.1,2024-12-14,2024-12-14,NOVO,MG,17,0,
CLI_F52A8584,1,138.91,2023-11-16,2023-11-16,NOVO,RJ,411,0,
CLI_F52B5427,1,112.12,2023-10-19,2023-10-19,NOVO,SP,439,0,
CLI_F52B8442,1,99.89,2024-11-02,2024-11-02,NOVO,RJ,59,0,
CLI_F52C5386,1,150.15,2024-05-30,2024-05-30,NOVO,RS,215,0,
CLI_F52D7F02,1,113.93,2023-08-10,2023-08-10,ANTIGO,SP,509,0,
CLI_F52D929C,1,134.34,2023-07-25,2023-07-25,NOVO,SP,525,0,
CLI_F52F14ED,1,122.3,2024-07-03,2024-07-03,NOVO,RJ,181,0,
CLI_F52F668D,1,218.52,2024-03-04,2024-03-04,ANTIGO,BA,302,0,
CLI_F533D3EA,1,109.72,2024-06-15,2024-06-15,ANTIGO,RJ,199,0,
CLI_F535DD84,1,651.8,2023-12-19,2023-12-19,NOVO,SP,378,0,
CLI_F53B913D,2,318.5,2024-07-21,2023-10-29,ANTIGO,MG,163,1,266.0
CLI_F53C7504,1,175.67,2024-04-23,2024-04-23,NOVO,PR,252,0,
CLI_F53D2D5B,1,135.06,2023-08-10,2023-08-10,NOVO,SP,509,0,
CLI_F53DA2A5,1,96.62,2024-04-29,2024-04-29,ANTIGO,SP,246,0,
CLI_F53E9D57,1,274.36,2024-11-19,2024-11-19,NOVO,SP,42,0,
CLI_F53ECFEA,1,444.35,2024-01-06,2024-01-06,ANTIGO,PA,360,0,
CLI_F53ED3BA,1,221.47,2024-11-13,2024-11-13,NOVO,SP,48,0,
CLI_F53F5B07,1,147.7,2023-10-08,2023-10-08,NOVO,RJ,450,0,
CLI_F542C355,1,130.18,2023-07-04,2023-07-04,NOVO,RS,546,0,
CLI_F5433233,1,227.68,2024-06-02,2024-06-02,NOVO,SP,212,0,
CLI_F54618C3,1,550.93,2024-11-30,2024-11-30,ANTIGO,BA,31,0,
CLI_F548F8AE,2,481.84000000000003,2024-08-13,2023-08-29,ANTIGO,BA,140,1,350.0
CLI_F54AD1E2,1,111.93,2024-10-14,2024-10-14,NOVO,PA,78,0,
CLI_F54E99A6,1,229.32,2024-08-07,2024-08-07,NOVO,RJ,146,0,
CLI_F54FDE04,2,340.65,2024-11-13,2023-08-21,ANTIGO,RS,48,1,450.0
CLI_F551385B,3,985.6800000000001,2024-04-15,2023-09-20,NOVO,SP,260,1,69.0
CLI_F5521020,1,94.61,2024-11-29,2024-11-29,NOVO,PA,32,0,
CLI_F5523549,1,235.28,2024-02-23,2024-02-23,ANTIGO,AC,312,0,
CLI_F5570B95,2,231.69,2024-10-17,2023-11-24,NOVO,SP,75,1,328.0
CLI_F5573ACA,1,124.12,2024-07-03,2024-07-03,NOVO,PR,181,0,
CLI_F557606E,1,167.11,2024-02-06,2024-02-06,NOVO,PI,329,0,
CLI_F559061A,1,76.18,2024-06-14,2024-06-14,ANTIGO,RJ,200,0,
CLI_F559F969,1,246.54,2024-08-16,2024-08-16,NOVO,SP,137,0,
CLI_F55B3961,1,112.17,2024-10-18,2024-10-18,NOVO,PR,74,0,
CLI_F55B578C,4,427.12,2024-11-28,2024-01-30,ANTIGO,SP,33,1,137.0
CLI_F55D1CD2,1,320.58,2023-11-15,2023-11-15,NOVO,SP,412,0,
CLI_F55F4285,1,361.9,2023-09-25,2023-09-25,ANTIGO,PR,463,0,
CLI_F55F4D45,1,88.6,2024-01-05,2024-01-05,NOVO,RJ,361,0,
CLI_F561744E,1,146.11,2024-10-17,2024-10-17,NOVO,SC,75,0,
CLI_F56195C5,1,178.73,2023-09-20,2023-09-20,NOVO,SP,468,0,
CLI_F562C7F4,2,330.48,2024-12-21,2024-11-21,NOVO,SP,10,1,30.0
CLI_F5635506,1,411.25,2024-10-14,2024-10-14,NOVO,SP,78,0,
CLI_F564E51E,1,194.65,2023-09-29,2023-09-29,NOVO,MG,459,0,
CLI_F566CEE5,1,172.47,2024-04-03,2024-04-03,NOVO,DF,272,0,
CLI_F566D1D5,3,593.08,2023-12-13,2023-09-10,NOVO,MG,384,1,31.0
CLI_F56861CB,1,208.98,2023-11-12,2023-11-12,ANTIGO,PR,415,0,
CLI_F568DB42,1,207.84,2024-09-07,2024-09-07,NOVO,RJ,115,0,
CLI_F56E9541,1,365.43,2023-10-29,2023-10-29,NOVO,RS,429,0,
CLI_F5709284,1,78.64,2024-01-25,2024-01-25,NOVO,RJ,341,0,
CLI_F5715520,1,66.93,2024-11-15,2024-11-15,ANTIGO,SP,46,0,
CLI_F571CE1A,2,605.0,2024-11-18,2024-05-31,ANTIGO,BA,43,1,171.0
CLI_F5722DC0,1,239.2,2024-05-02,2024-05-02,NOVO,SP,243,0,
CLI_F5733133,1,257.01,2024-02-25,2024-02-25,ANTIGO,RJ,310,0,
CLI_F574163D,1,127.88,2023-07-03,2023-07-03,NOVO,MG,547,0,
CLI_F5745735,3,756.6700000000001,2024-12-05,2024-11-28,ANTIGO,SC,26,1,0.0
CLI_F575E657,1,192.03,2024-08-10,2024-08-10,NOVO,PE,143,0,
CLI_F578399A,1,127.85,2024-02-21,2024-02-21,ANTIGO,SP,314,0,
CLI_F579BB55,1,122.29,2024-06-26,2024-06-26,NOVO,RJ,188,0,
CLI_F579F29B,1,204.8,2023-08-29,2023-08-29,ANTIGO,SP,490,0,
CLI_F57FAFCA,2,291.68,2024-06-21,2024-02-03,ANTIGO,RJ,193,1,139.0
CLI_F5807318,1,311.38,2023-11-24,2023-11-24,NOVO,SP,403,0,
CLI_F580883F,1,135.86,2024-11-13,2024-11-13,ANTIGO,MG,48,0,
CLI_F58426DA,1,118.98,2024-11-29,2024-11-29,NOVO,MT,32,0,
CLI_F584B0C7,1,340.96,2024-06-25,2024-06-25,NOVO,MG,189,0,
CLI_F584DB25,1,85.12,2023-07-29,2023-07-29,NOVO,SP,521,0,
CLI_F5856CEA,3,296.22,2024-09-20,2023-07-25,ANTIGO,SP,102,1,244.0
CLI_F5874641,1,152.91,2024-03-17,2024-03-17,NOVO,DF,289,0,
CLI_F588F294,5,1803.06,2024-12-14,2023-08-09,ANTIGO,SP,17,1,120.0
CLI_F58A1676,1,69.93,2023-08-21,2023-08-21,NOVO,RS,498,0,
CLI_F58AB63E,1,158.9,2023-08-19,2023-08-19,NOVO,SP,500,0,
CLI_F58B00F8,1,247.99,2023-09-16,2023-09-16,NOVO,PA,472,0,
CLI_F58DD32D,2,238.17000000000002,2024-11-29,2024-10-18,NOVO,SP,32,1,42.0
CLI_F58E21E6,1,83.98,2024-01-25,2024-01-25,NOVO,MG,341,0,
CLI_F58E9C61,3,1550.5900000000001,2024-11-28,2023-11-24,ANTIGO,AC,33,1,77.0
CLI_F59136B4,1,137.6,2023-10-22,2023-10-22,NOVO,RJ,436,0,
CLI_F5913B4C,1,53.7,2024-02-14,2024-02-14,NOVO,SP,321,0,
CLI_F5914991,2,177.04000000000002,2024-07-28,2023-08-09,ANTIGO,SP,156,1,354.0
CLI_F59252A5,1,174.26,2024-03-24,2024-03-24,NOVO,MG,282,0,
CLI_F595CBDB,1,71.92,2024-11-19,2024-11-19,NOVO,SP,42,0,
CLI_F596B98F,1,98.61,2023-07-13,2023-07-13,ANTIGO,SP,537,0,
CLI_F5986C23,3,875.81,2024-01-23,2023-11-23,ANTIGO,SP,343,1,30.0
CLI_F59AA76E,1,215.76,2024-03-15,2024-03-15,NOVO,ES,291,0,
CLI_F59AF0DA,1,587.47,2024-11-13,2024-11-13,NOVO,RS,48,0,
CLI_F59B2E3D,1,258.88,2024-02-26,2024-02-26,NOVO,SP,309,0,
CLI_F59C0801,2,725.59,2024-11-29,2023-10-19,ANTIGO,SP,32,1,407.0
CLI_F59CBC75,1,93.97,2023-11-12,2023-11-12,NOVO,MG,415,0,
CLI_F59D3B51,1,150.51,2023-11-25,2023-11-25,ANTIGO,SP,402,0,
CLI_F59E3884,1,160.69,2024-01-29,2024-01-29,NOVO,SP,337,0,
CLI_F5A4A1A8,1,337.2,2023-11-13,2023-11-13,NOVO,SP,414,0,
CLI_F5A4E8DB,1,128.83,2024-07-30,2024-07-30,NOVO,RJ,154,0,
CLI_F5A9B88F,1,676.13,2024-11-21,2024-11-21,NOVO,SP,40,0,
CLI_F5ACD910,1,205.25,2023-10-25,2023-10-25,NOVO,MG,433,0,
CLI_F5ADB5B7,1,274.41,2024-08-22,2024-08-22,NOVO,RJ,131,0,
CLI_F5AE41AA,1,84.93,2024-01-10,2024-01-10,NOVO,SP,356,0,
CLI_F5AEEFDC,2,437.87,2024-01-29,2024-01-19,ANTIGO,RJ,337,1,10.0
CLI_F5B15015,1,136.12,2024-11-27,2024-11-27,NOVO,SP,34,0,
CLI_F5B2A765,1,119.18,2023-07-15,2023-07-15,NOVO,RN,535,0,
CLI_F5B5A101,1,165.24,2023-11-24,2023-11-24,ANTIGO,PR,403,0,
CLI_F5B68550,1,347.93,2023-11-24,2023-11-24,ANTIGO,SP,403,0,
CLI_F5B7A5E3,1,153.31,2024-09-29,2024-09-29,ANTIGO,RS,93,0,
CLI_F5B87A62,1,238.81,2023-10-18,2023-10-18,NOVO,RJ,440,0,
CLI_F5C0CCF4,1,209.8,2024-11-28,2024-11-28,NOVO,MG,33,0,
CLI_F5C10107,1,296.16,2023-10-19,2023-10-19,ANTIGO,MA,439,0,
CLI_F5C13834,1,414.8,2023-10-07,2023-10-07,NOVO,RJ,451,0,
CLI_F5C24916,2,333.45000000000005,2023-11-17,2023-11-13,ANTIGO,SP,410,1,4.0
CLI_F5C269F7,1,123.25,2024-10-13,2024-10-13,NOVO,SP,79,0,
CLI_F5C2EF18,2,542.44,2024-11-28,2023-11-27,NOVO,RJ,33,1,367.0
CLI_F5C3CA02,5,1467.69,2024-10-13,2023-09-24,ANTIGO,RJ,79,1,21.0
CLI_F5C40487,1,233.09,2024-11-13,2024-11-13,NOVO,SC,48,0,
CLI_F5C475B1,1,273.42,2024-02-18,2024-02-18,NOVO,RJ,317,0,
CLI_F5C4AAA4,3,469.6,2024-11-06,2023-11-06,NOVO,SP,55,1,264.0
CLI_F5C7AF5E,1,153.45,2024-11-03,2024-11-03,NOVO,SP,58,0,
CLI_F5CA6028,1,159.9,2024-08-06,2024-08-06,NOVO,RJ,147,0,
CLI_F5CBF13E,1,207.92,2023-08-24,2023-08-24,ANTIGO,SP,495,0,
CLI_F5CD9B3D,2,233.82,2024-10-22,2024-05-23,NOVO,PA,70,1,152.0
CLI_F5CEC195,1,165.39,2023-09-22,2023-09-22,NOVO,PR,466,0,
CLI_F5CF224E,2,718.81,2024-09-17,2024-06-17,NOVO,RJ,105,1,92.0
CLI_F5CF8326,1,145.09,2024-02-09,2024-02-09,NOVO,SE,326,0,
CLI_F5D36510,1,161.0,2024-01-20,2024-01-20,NOVO,SP,346,0,
CLI_F5D52037,1,244.48,2024-11-28,2024-11-28,ANTIGO,MG,33,0,
CLI_F5D5A5D4,1,207.12,2023-12-15,2023-12-15,NOVO,SP,382,0,
CLI_F5D7D7BF,2,308.88,2024-10-29,2023-07-11,NOVO,PR,63,1,476.0
CLI_F5DA3CDA,1,215.82,2024-04-14,2024-04-14,ANTIGO,RJ,261,0,
CLI_F5DB328C,1,139.86,2023-08-21,2023-08-21,ANTIGO,SP,498,0,
CLI_F5DB9CB8,1,89.91,2024-09-13,2024-09-13,NOVO,PA,109,0,
CLI_F5DBEC69,1,159.9,2024-07-22,2024-07-22,NOVO,MG,162,0,
CLI_F5DC030F,1,295.38,2023-09-19,2023-09-19,NOVO,SC,469,0,
CLI_F5DC37CD,1,233.91,2023-11-02,2023-11-02,ANTIGO,RJ,425,0,
CLI_F5DC92BD,1,158.49,2023-11-02,2023-11-02,NOVO,SC,425,0,
CLI_F5DEC0D9,1,163.5,2024-12-16,2024-12-16,NOVO,RJ,15,0,
CLI_F5DF7652,1,372.0,2024-09-04,2024-09-04,NOVO,RJ,118,0,
CLI_F5DF7A70,1,136.61,2024-01-13,2024-01-13,NOVO,BA,353,0,
CLI_F5E26850,1,255.83,2024-06-14,2024-06-14,NOVO,ES,200,0,
CLI_F5E4355C,1,139.86,2023-08-21,2023-08-21,NOVO,RS,498,0,
CLI_F5E5FF2D,1,157.7,2024-01-16,2024-01-16,NOVO,MG,350,0,
CLI_F5E63F88,1,240.81,2024-06-03,2024-06-03,NOVO,SP,211,0,
CLI_F5E675CC,1,149.42,2024-04-07,2024-04-07,NOVO,RJ,268,0,
CLI_F5E7143A,1,365.2,2023-09-30,2023-09-30,NOVO,SC,458,0,
CLI_F5EC1042,1,399.86,2024-11-30,2024-11-30,NOVO,SP,31,0,
CLI_F5EF37C7,1,112.42,2024-12-22,2024-12-22,NOVO,SP,9,0,
CLI_F5F11550,1,95.27,2024-08-24,2024-08-24,NOVO,SP,129,0,
CLI_F5F2C660,1,793.9,2024-06-25,2024-06-25,NOVO,RJ,189,0,
CLI_F5F5A570,2,619.01,2023-11-24,2023-08-11,ANTIGO,RJ,403,1,105.0
CLI_F5F5C0D9,1,132.43,2024-11-19,2024-11-19,NOVO,SC,42,0,
CLI_F5F82812,1,144.28,2023-08-02,2023-08-02,NOVO,SP,517,0,
CLI_F5F841D6,3,435.59,2024-08-23,2024-03-15,ANTIGO,MG,130,1,97.0
CLI_F5F8AA95,1,127.88,2023-07-21,2023-07-21,NOVO,RJ,529,0,
CLI_F5F8EBB2,1,148.42,2023-09-05,2023-09-05,NOVO,MT,483,0,
CLI_F5FA9CA8,1,211.57,2024-08-22,2024-08-22,NOVO,RJ,131,0,
CLI_F5FACDCE,1,238.36,2023-11-23,2023-11-23,NOVO,RJ,404,0,
CLI_F5FD5A5E,1,169.9,2024-06-05,2024-06-05,NOVO,SP,209,0,
CLI_F5FE9583,2,543.51,2023-11-11,2023-11-05,ANTIGO,DF,416,1,6.0
CLI_F6001E68,1,100.58,2024-01-17,2024-01-17,NOVO,DF,349,0,
CLI_F60122EC,1,313.26,2024-11-27,2024-11-27,NOVO,RJ,34,0,
CLI_F601269F,4,785.74,2024-12-28,2023-08-15,ANTIGO,SP,3,1,205.0
CLI_F603A6D5,1,448.95,2024-11-16,2024-11-16,NOVO,SP,45,0,
CLI_F607BC11,1,126.71,2023-11-25,2023-11-25,NOVO,SC,402,0,
CLI_F60C7D65,1,63.6,2024-02-14,2024-02-14,NOVO,RJ,321,0,
CLI_F60D334F,1,135.81,2024-03-01,2024-03-01,NOVO,SP,305,0,
CLI_F6118E37,8,3216.2,2024-10-13,2023-08-14,ANTIGO,MG,79,1,122.0
CLI_F61235D5,1,130.86,2024-09-21,2024-09-21,NOVO,SP,101,0,
CLI_F612B143,1,159.9,2024-10-28,2024-10-28,NOVO,SP,64,0,
CLI_F61406D0,2,372.0,2024-12-10,2024-10-27,NOVO,SP,21,1,44.0
CLI_F6169940,2,308.52,2023-11-26,2023-11-22,ANTIGO,RJ,401,1,4.0
CLI_F61AA018,1,78.86,2024-04-17,2024-04-17,NOVO,SP,258,0,
CLI_F61ADC95,1,128.83,2024-07-10,2024-07-10,NOVO,SP,174,0,
CLI_F61B0244,1,245.57,2024-11-02,2024-11-02,NOVO,SP,59,0,
CLI_F61D8FF3,1,157.18,2024-04-17,2024-04-17,NOVO,PB,258,0,
CLI_F61E3AEE,6,605.21,2024-08-23,2023-09-24,NOVO,SP,130,1,42.0
CLI_F61F00FA,1,158.6,2024-03-20,2024-03-20,NOVO,SP,286,0,
CLI_F6201E3A,1,375.87,2023-12-08,2023-12-08,NOVO,MG,389,0,
CLI_F62071FF,1,71.53,2024-11-30,2024-11-30,NOVO,SP,31,0,
CLI_F620FE30,1,134.44,2024-09-17,2024-09-17,NOVO,RJ,105,0,
CLI_F6216842,1,154.52,2024-07-11,2024-07-11,NOVO,RJ,173,0,
CLI_F622FB0B,1,153.0,2024-03-01,2024-03-01,NOVO,DF,305,0,
CLI_F6242B54,2,284.78,2024-03-15,2023-10-11,NOVO,SP,291,1,156.0
CLI_F6266346,1,151.71,2024-01-02,2024-01-02,NOVO,RJ,364,0,
CLI_F62779E3,2,400.41999999999996,2024-08-27,2024-08-22,NOVO,ES,126,1,5.0
CLI_F628C3EA,1,83.98,2023-08-21,2023-08-21,NOVO,MG,498,0,
CLI_F62909DC,1,70.16,2024-11-29,2024-11-29,NOVO,SP,32,0,
CLI_F62B1DEC,1,169.49,2023-08-30,2023-08-30,NOVO,PR,489,0,
CLI_F631BEFA,1,138.57,2023-11-24,2023-11-24,ANTIGO,RJ,403,0,
CLI_F633CBFA,1,127.62,2023-09-11,2023-09-11,NOVO,RJ,477,0,
CLI_F633E39C,1,167.42,2024-07-28,2024-07-28,NOVO,RS,156,0,
CLI_F634FB59,1,610.14,2023-09-12,2023-09-12,ANTIGO,MG,476,0,
CLI_F6355C42,1,139.86,2023-08-21,2023-08-21,NOVO,PA,498,0,
CLI_F638B1A2,3,980.23,2024-04-15,2023-07-09,ANTIGO,MG,260,1,138.0
CLI_F63B90EE,1,237.7,2023-07-25,2023-07-25,NOVO,MG,525,0,
CLI_F63BC84D,1,91.87,2024-12-16,2024-12-16,NOVO,SP,15,0,
CLI_F63BEF58,2,739.6,2024-10-09,2024-07-10,NOVO,RS,83,1,91.0
CLI_F63BF598,1,92.69,2024-10-24,2024-10-24,NOVO,SC,68,0,
CLI_F63CF25A,1,201.53,2023-10-09,2023-10-09,NOVO,SP,449,0,
CLI_F63FD6B2,1,504.8,2024-11-12,2024-11-12,ANTIGO,SP,49,0,
CLI_F6406CD6,1,111.21,2024-11-06,2024-11-06,NOVO,PR,55,0,
CLI_F643AFE3,5,1445.28,2024-11-11,2023-09-28,ANTIGO,SP,50,1,57.0
CLI_F6485D45,1,125.16,2023-11-24,2023-11-24,NOVO,SP,403,0,
CLI_F64AE106,1,125.84,2023-10-05,2023-10-05,NOVO,SP,453,0,
CLI_F64C7FA6,1,189.15,2023-08-15,2023-08-15,NOVO,ES,504,0,
CLI_F64F7DB6,1,140.32,2024-01-03,2024-01-03,NOVO,RJ,363,0,
CLI_F64FCB9A,4,773.51,2024-11-11,2024-05-13,ANTIGO,RJ,50,1,85.0
CLI_F65009B6,1,218.9,2023-09-22,2023-09-22,NOVO,RJ,466,0,
CLI_F65078DB,1,201.53,2023-07-31,2023-07-31,ANTIGO,SP,519,0,
CLI_F6513EC1,2,549.0699999999999,2024-11-30,2024-11-28,NOVO,SC,31,1,2.0
CLI_F651D6E8,1,439.84,2024-11-14,2024-11-14,NOVO,SP,47,0,
CLI_F6548F56,1,238.36,2024-02-19,2024-02-19,NOVO,MG,316,0,
CLI_F654EE65,1,196.57,2023-07-17,2023-07-17,NOVO,PB,533,0,
CLI_F656A5AC,1,450.23,2024-10-23,2024-10-23,NOVO,SP,69,0,
CLI_F656E9A9,1,76.11,2024-08-24,2024-08-24,NOVO,MG,129,0,
CLI_F658FBD0,1,127.88,2023-07-01,2023-07-01,ANTIGO,SP,549,0,
CLI_F65CA7FA,1,198.91,2024-12-18,2024-12-18,NOVO,SP,13,0,
CLI_F65D58B1,1,149.0,2024-11-29,2024-11-29,NOVO,SP,32,0,
CLI_F6603193,1,127.91,2023-08-30,2023-08-30,NOVO,SP,489,0,
CLI_F660455D,3,780.4000000000001,2023-08-17,2023-07-27,NOVO,GO,502,1,13.0
CLI_F6604B2A,1,376.59,2024-11-27,2024-11-27,ANTIGO,RJ,34,0,
CLI_F6605CEB,1,135.89,2023-09-18,2023-09-18,NOVO,BA,470,0,
CLI_F661B91E,1,54.79,2024-12-07,2024-12-07,NOVO,MG,24,0,
CLI_F662C560,1,173.08,2023-09-21,2023-09-21,NOVO,PR,467,0,
CLI_F6662725,1,125.35,2024-10-17,2024-10-17,ANTIGO,BA,75,0,
CLI_F667EA64,1,223.04,2023-10-19,2023-10-19,NOVO,MG,439,0,
CLI_F668BEB2,2,274.63,2024-10-04,2023-08-24,NOVO,SP,88,1,407.0
CLI_F668D608,1,179.9,2023-11-05,2023-11-05,ANTIGO,MG,422,0,
CLI_F66A47F5,4,925.6700000000001,2023-11-07,2023-07-31,ANTIGO,MG,420,1,45.0
CLI_F6710BBD,1,66.93,2024-11-14,2024-11-14,NOVO,SP,47,0,
CLI_F671B403,1,143.11,2023-09-15,2023-09-15,ANTIGO,ES,473,0,
CLI_F674028C,1,133.86,2024-11-14,2024-11-14,ANTIGO,SP,47,0,
CLI_F674545A,1,246.54,2024-01-29,2024-01-29,NOVO,MG,337,0,
CLI_F6748950,1,288.66,2023-11-24,2023-11-24,NOVO,SP,403,0,
CLI_F675C79F,2,218.46,2024-10-18,2023-07-25,ANTIGO,PR,74,1,451.0
CLI_F675DD65,1,190.27,2024-12-19,2024-12-19,NOVO,RS,12,0,
CLI_F676998B,1,136.95,2024-09-10,2024-09-10,NOVO,RJ,112,0,
CLI_F67702F4,1,289.75,2023-11-12,2023-11-12,NOVO,MG,415,0,
CLI_F678C714,1,168.8,2024-02-14,2024-02-14,NOVO,SP,321,0,
CLI_F6790F18,1,209.8,2023-08-29,2023-08-29,ANTIGO,PR,490,0,
CLI_F67AE367,1,210.6,2023-09-16,2023-09-16,ANTIGO,RJ,472,0,
CLI_F67B6675,3,293.35,2024-09-20,2024-05-18,NOVO,SP,102,1,34.0
CLI_F67B8258,1,139.27,2023-10-01,2023-10-01,NOVO,SP,457,0,
CLI_F67C2CD2,1,219.8,2024-04-29,2024-04-29,NOVO,SP,246,0,
CLI_F67D9A6F,1,110.08,2024-12-28,2024-12-28,ANTIGO,MG,3,0,
CLI_F67E2B4B,4,1231.6,2024-11-14,2023-08-21,ANTIGO,SP,47,1,368.0
CLI_F67E422B,2,421.88,2024-08-13,2023-11-01,ANTIGO,DF,140,1,286.0
CLI_F67EF035,1,119.92,2023-12-03,2023-12-03,NOVO,SP,394,0,
CLI_F6808E6D,1,167.3,2023-11-08,2023-11-08,ANTIGO,RN,419,0,
CLI_F684F6FB,1,243.04,2023-11-21,2023-11-21,ANTIGO,SP,406,0,
CLI_F687DB87,1,191.81,2023-12-08,2023-12-08,NOVO,GO,389,0,
CLI_F6888108,1,262.48,2024-01-17,2024-01-17,NOVO,SP,349,0,
CLI_F68955F4,1,72.5,2024-12-29,2024-12-29,NOVO,SP,2,0,
CLI_F68B961B,1,219.24,2023-09-13,2023-09-13,NOVO,RO,475,0,
CLI_F68C01FF,1,106.12,2023-11-19,2023-11-19,NOVO,SP,408,0,
CLI_F68C2B55,1,269.0,2024-11-12,2024-11-12,NOVO,RJ,49,0,
CLI_F6905722,2,330.51,2023-11-24,2023-11-23,ANTIGO,RS,403,1,1.0
CLI_F69091CB,2,582.34,2024-07-29,2023-11-26,NOVO,RJ,155,1,246.0
CLI_F690ABC1,1,119.92,2024-11-18,2024-11-18,NOVO,SP,43,0,
CLI_F69162D1,1,83.63,2024-03-22,2024-03-22,NOVO,SP,284,0,
CLI_F693537B,2,395.61,2024-12-21,2024-08-06,ANTIGO,RS,10,1,137.0
CLI_F6935B84,1,152.61,2024-04-09,2024-04-09,ANTIGO,MG,266,0,
CLI_F69373C4,1,79.61,2024-07-28,2024-07-28,NOVO,RJ,156,0,
CLI_F6948F51,1,272.56,2024-08-13,2024-08-13,NOVO,SP,140,0,
CLI_F6971802,1,248.2,2024-11-21,2024-11-21,NOVO,SP,40,0,
CLI_F6974CCA,1,151.05,2023-11-24,2023-11-24,ANTIGO,MG,403,0,
CLI_F698F856,1,93.85,2023-08-18,2023-08-18,NOVO,SP,501,0,
CLI_F69C1269,1,177.65,2023-08-11,2023-08-11,NOVO,SP,508,0,
CLI_F69E5BAA,1,129.4,2024-10-12,2024-10-12,NOVO,RS,80,0,
CLI_F6A090DD,2,455.48,2024-11-29,2024-04-12,NOVO,DF,32,1,231.0
CLI_F6A23C41,1,363.64,2024-01-18,2024-01-18,ANTIGO,SP,348,0,
CLI_F6A240C4,1,52.7,2024-01-03,2024-01-03,NOVO,SP,363,0,
CLI_F6A7800B,1,104.8,2024-11-27,2024-11-27,ANTIGO,RJ,34,0,
CLI_F6A988E2,1,127.8,2024-02-04,2024-02-04,NOVO,ES,331,0,
